dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_desc_broken clouds,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy intensity rain,weather_desc_heavy snow,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_overcast clouds,weather_desc_scattered clouds,weather_desc_sky is clear,weather_desc_snow,weather_desc_thunderstorm,weather_desc_thunderstorm with heavy rain,weather_desc_thunderstorm with light rain,weather_desc_thunderstorm with rain,weather_desc_very heavy rain
2023-08-19 17:00:00 +0000 UTC,75.49,72.95,77.22,1016,48,9.22,250,27.63,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-19 18:00:00 +0000 UTC,76.33,73.94,79.21,1015,49,13.8,270,19.57,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-19 19:00:00 +0000 UTC,77.92,76.96,79.97,1015,45,12.66,260,24.16,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-19 20:00:00 +0000 UTC,79.32,77.0,80.55,1014,44,8.99,265,17.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-19 21:00:00 +0000 UTC,79.02,76.95,80.55,1014,46,13.8,260,24.16,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-19 22:00:00 +0000 UTC,78.15,76.95,80.22,1015,47,17.0,276,21.99,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-19 23:00:00 +0000 UTC,77.9,76.95,79.21,1015,49,11.99,268,17.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 00:00:00 +0000 UTC,75.36,73.96,77.22,1015,51,11.99,281,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 01:00:00 +0000 UTC,74.97,73.15,76.21,1016,51,8.99,360,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 02:00:00 +0000 UTC,73.69,71.15,75.22,1017,53,13.0,360,21.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 03:00:00 +0000 UTC,72.43,70.99,74.95,1017,56,11.01,360,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 04:00:00 +0000 UTC,71.24,69.98,72.21,1017,58,11.01,360,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 05:00:00 +0000 UTC,71.01,68.99,72.95,1018,60,8.99,360,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 06:00:00 +0000 UTC,70.0,67.98,72.16,1018,61,8.99,360,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 07:00:00 +0000 UTC,69.21,66.97,70.95,1018,64,5.99,360,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 08:00:00 +0000 UTC,67.91,66.94,70.16,1018,67,5.75,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 09:00:00 +0000 UTC,67.37,66.15,69.17,1018,68,5.99,360,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 10:00:00 +0000 UTC,66.72,65.14,69.17,1019,70,5.99,360,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 11:00:00 +0000 UTC,66.38,64.98,68.95,1019,71,6.91,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 12:00:00 +0000 UTC,67.91,66.94,70.95,1020,68,5.75,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 13:00:00 +0000 UTC,70.12,69.75,72.99,1020,66,5.75,240,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 14:00:00 +0000 UTC,74.77,72.95,78.22,1020,58,4.61,220,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 15:00:00 +0000 UTC,78.8,77.34,81.21,1020,50,6.91,220,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 16:00:00 +0000 UTC,81.34,80.06,83.21,1020,47,6.91,210,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 17:00:00 +0000 UTC,82.72,81.05,84.22,1019,45,6.91,230,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 18:00:00 +0000 UTC,84.13,81.95,86.22,1018,40,10.0,258,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 19:00:00 +0000 UTC,85.06,82.94,87.75,1018,41,8.99,231,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 20:00:00 +0000 UTC,86.92,85.95,88.21,1018,37,8.05,250,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 21:00:00 +0000 UTC,85.68,82.94,88.21,1018,41,11.99,276,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 22:00:00 +0000 UTC,84.06,82.74,85.96,1018,44,10.0,278,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-20 23:00:00 +0000 UTC,83.25,81.95,85.21,1018,47,8.05,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 00:00:00 +0000 UTC,81.12,79.97,83.21,1018,50,6.91,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 01:00:00 +0000 UTC,80.35,78.15,82.94,1018,50,7.0,360,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 02:00:00 +0000 UTC,79.65,77.97,82.17,1019,52,8.99,360,17.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 03:00:00 +0000 UTC,78.33,76.96,81.16,1018,55,7.0,360,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 04:00:00 +0000 UTC,77.11,74.98,80.17,1018,59,5.99,360,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 05:00:00 +0000 UTC,76.05,74.95,77.34,1018,64,4.61,200,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 06:00:00 +0000 UTC,74.79,73.35,76.05,1018,68,5.01,136,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 07:00:00 +0000 UTC,73.87,72.99,75.54,1018,71,5.99,146,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 08:00:00 +0000 UTC,73.36,71.98,74.05,1017,71,7.0,360,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 09:00:00 +0000 UTC,72.95,70.99,75.16,1018,71,5.01,360,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 10:00:00 +0000 UTC,72.12,70.99,74.16,1018,74,8.01,360,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 11:00:00 +0000 UTC,72.77,71.94,74.16,1018,73,10.0,360,13.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-21 12:00:00 +0000 UTC,73.56,72.95,76.15,1018,73,7.0,360,13.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-21 13:00:00 +0000 UTC,75.2,74.95,77.22,1018,74,5.75,0,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-21 14:00:00 +0000 UTC,78.64,76.95,81.97,1018,66,4.61,200,,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-21 15:00:00 +0000 UTC,82.36,80.94,84.22,1018,57,6.91,0,,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-21 16:00:00 +0000 UTC,84.02,81.95,86.99,1018,56,8.99,309,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 17:00:00 +0000 UTC,88.09,84.97,89.22,1017,52,6.91,220,33.38,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 18:00:00 +0000 UTC,87.31,84.94,90.21,1017,55,10.0,297,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 19:00:00 +0000 UTC,87.66,84.94,90.21,1016,57,11.01,306,18.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-21 20:00:00 +0000 UTC,86.76,84.54,89.22,1016,59,8.05,300,,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-21 21:00:00 +0000 UTC,89.1,85.95,89.55,1015,53,6.91,0,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-21 22:00:00 +0000 UTC,87.8,85.95,89.55,1016,51,9.22,290,16.11,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-21 23:00:00 +0000 UTC,86.04,83.95,87.75,1015,54,11.99,317,18.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 00:00:00 +0000 UTC,83.55,82.74,85.21,1016,58,7.0,304,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 01:00:00 +0000 UTC,82.74,81.95,84.22,1016,59,7.0,320,10.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 02:00:00 +0000 UTC,82.13,80.94,83.21,1016,60,7.0,300,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 03:00:00 +0000 UTC,80.83,78.98,82.96,1016,62,7.0,307,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 04:00:00 +0000 UTC,78.64,76.98,80.96,1016,67,11.01,321,17.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 05:00:00 +0000 UTC,77.49,75.97,79.21,1016,68,11.01,348,15.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 06:00:00 +0000 UTC,75.83,74.95,78.22,1016,72,13.0,326,20.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 07:00:00 +0000 UTC,73.74,72.95,75.22,1016,70,15.99,21,20.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 08:00:00 +0000 UTC,72.59,70.99,74.21,1017,66,17.0,16,23.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 09:00:00 +0000 UTC,71.42,70.95,73.22,1017,62,15.99,13,21.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 10:00:00 +0000 UTC,70.68,68.99,72.21,1018,57,18.99,5,25.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 11:00:00 +0000 UTC,69.26,67.95,71.22,1018,57,15.99,15,25.99,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 12:00:00 +0000 UTC,68.68,66.54,70.21,1019,60,17.0,5,23.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-22 13:00:00 +0000 UTC,68.07,66.54,71.22,1019,59,18.99,34,32.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 14:00:00 +0000 UTC,70.05,67.95,72.21,1019,58,13.0,355,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 15:00:00 +0000 UTC,73.06,70.16,74.05,1019,54,7.0,78,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 16:00:00 +0000 UTC,74.86,72.16,76.21,1019,52,8.05,10,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 17:00:00 +0000 UTC,76.84,74.97,78.22,1019,48,6.91,170,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 18:00:00 +0000 UTC,78.85,76.95,80.55,1019,47,9.22,90,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 19:00:00 +0000 UTC,79.84,76.95,81.05,1018,45,8.99,21,8.99,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-22 20:00:00 +0000 UTC,79.81,76.95,81.21,1018,45,5.01,36,7.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 21:00:00 +0000 UTC,80.35,77.34,82.06,1018,44,9.22,40,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-22 22:00:00 +0000 UTC,79.5,76.98,81.05,1018,45,4.61,0,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-22 23:00:00 +0000 UTC,77.14,75.54,78.75,1018,49,11.01,352,17.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-23 00:00:00 +0000 UTC,75.07,73.96,77.22,1019,53,10.0,342,15.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-23 01:00:00 +0000 UTC,74.86,73.74,76.21,1019,51,7.0,352,15.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-23 02:00:00 +0000 UTC,73.76,71.94,75.22,1019,53,5.01,9,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 03:00:00 +0000 UTC,72.72,70.99,74.21,1019,53,4.0,324,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 04:00:00 +0000 UTC,71.94,70.14,73.98,1019,55,5.01,321,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 05:00:00 +0000 UTC,70.97,70.05,72.21,1019,57,3.0,330,5.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 06:00:00 +0000 UTC,71.06,69.15,72.99,1019,58,8.01,9,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-23 07:00:00 +0000 UTC,70.65,67.14,71.94,1020,52,18.99,50,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 08:00:00 +0000 UTC,69.76,68.34,70.95,1020,52,14.0,35,18.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-23 09:00:00 +0000 UTC,68.72,66.15,69.94,1020,48,15.01,46,25.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-23 10:00:00 +0000 UTC,66.96,64.96,68.95,1021,54,10.0,41,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
